block_name,all_weight_scores
model.layers.0,3.5759780406951904,3.5897603034973145,14.984701156616211,28.602914810180664,29.28724479675293,22.365482330322266,63.46167755126953,1.5825833082199097,1.2235008478164673
model.layers.1,11.890077590942383,11.599783897399902,13.175596237182617,13.404634475708008,30.526254653930664,52.75713348388672,59.78681182861328,0.3975689113140106,0.863369345664978
model.layers.2,8.834095001220703,10.18867301940918,22.050338745117188,23.738452911376953,20.067241668701172,23.386274337768555,25.411117553710938,0.4716531038284302,0.3209502398967743
model.layers.3,5.121048450469971,4.9893999099731445,17.17919158935547,18.67229652404785,24.47271728515625,31.23482894897461,33.37601089477539,0.22280876338481903,0.3426821231842041
model.layers.4,4.587183475494385,4.492852210998535,15.852977752685547,16.418994903564453,26.08682632446289,36.681602478027344,36.175315856933594,0.24048925936222076,0.37870529294013977
model.layers.5,4.780251979827881,4.7141547203063965,14.195047378540039,14.993865966796875,25.578689575195312,33.670040130615234,35.97476577758789,0.21544834971427917,0.31870409846305847
model.layers.6,4.206296920776367,3.8865559101104736,14.013439178466797,14.484865188598633,25.10373306274414,31.817047119140625,34.34457778930664,0.1785823404788971,0.31343916058540344
model.layers.7,4.607028484344482,4.260298728942871,13.151095390319824,12.926153182983398,23.490272521972656,27.70475196838379,30.87415885925293,0.22301650047302246,0.3402597904205322
model.layers.8,3.872666597366333,3.775068998336792,9.229958534240723,9.008639335632324,22.049240112304688,28.32621192932129,30.38804054260254,0.14679265022277832,0.2927142083644867
model.layers.9,4.13688325881958,3.943880319595337,9.808536529541016,10.365278244018555,23.352434158325195,29.925779342651367,30.322317123413086,0.15110519528388977,0.2584209144115448
model.layers.10,3.827608346939087,3.654876947402954,11.748723983764648,12.973182678222656,21.95144271850586,27.255550384521484,30.126873016357422,0.14886118471622467,0.24766381084918976
model.layers.11,4.710412979125977,4.242588520050049,10.11843490600586,11.94398307800293,21.80318260192871,26.486833572387695,27.415164947509766,0.13448524475097656,0.22582444548606873
model.layers.12,4.313267707824707,4.043391227722168,11.533275604248047,12.105607032775879,19.12721824645996,24.3747615814209,26.841659545898438,0.16871662437915802,0.21867941319942474
model.layers.13,3.7427852153778076,3.319082021713257,10.491148948669434,11.913078308105469,19.109113693237305,23.57976531982422,25.41907501220703,0.15570703148841858,0.19494396448135376
model.layers.14,4.030267715454102,3.573087692260742,8.469128608703613,10.241381645202637,18.792396545410156,22.84297752380371,24.08486557006836,0.16609299182891846,0.1852179914712906
model.layers.15,4.061034202575684,3.632364273071289,9.333805084228516,9.959792137145996,19.092918395996094,23.331298828125,23.165510177612305,0.1276886910200119,0.17665345966815948
model.layers.16,3.947847843170166,3.556673049926758,10.333335876464844,10.577079772949219,19.04438591003418,24.40505599975586,25.56573486328125,0.1789879947900772,0.20067991316318512
model.layers.17,4.034130573272705,3.6808106899261475,12.255767822265625,13.289473533630371,19.788789749145508,24.809877395629883,28.013389587402344,0.16901011765003204,0.2098720371723175
model.layers.18,3.97456693649292,3.288939952850342,9.871450424194336,10.333841323852539,20.705364227294922,25.935083389282227,30.722429275512695,0.1581764817237854,0.21255813539028168
model.layers.19,4.035843372344971,3.6370160579681396,12.524930953979492,12.02062702178955,22.764785766601562,27.13253402709961,34.56435012817383,0.2003808170557022,0.27067646384239197
model.layers.20,4.077613830566406,3.50838303565979,8.613534927368164,8.784489631652832,23.169780731201172,26.827733993530273,39.12987518310547,0.12980137765407562,0.24818700551986694
model.layers.21,3.668731212615967,3.179274559020996,8.83646297454834,9.175254821777344,22.254648208618164,24.876567840576172,36.37384033203125,0.14746709167957306,0.2889913022518158
model.layers.22,2.8671751022338867,2.5153093338012695,7.008425235748291,7.339274883270264,21.335031509399414,21.690776824951172,33.08686828613281,0.10386889427900314,0.3475046455860138
model.layers.23,3.177460193634033,2.995382070541382,7.1925272941589355,7.5027570724487305,22.99942398071289,23.645347595214844,38.32438659667969,0.10900001227855682,0.38801294565200806
model.layers.24,2.625387668609619,2.4559011459350586,7.003659248352051,7.600633144378662,24.015941619873047,23.580448150634766,38.35844421386719,0.1180000901222229,0.7374716997146606
model.layers.25,3.4742777347564697,3.4043309688568115,10.532759666442871,10.81094741821289,27.92418098449707,26.8405704498291,49.113826751708984,0.19502127170562744,2.4497921466827393
model.layers.26,2.9008755683898926,2.926560401916504,14.137758255004883,14.229793548583984,30.424715042114258,30.14288902282715,41.889827728271484,1.1547881364822388,2.346623420715332
model.layers.27,3.1513614654541016,3.329780340194702,11.178384780883789,12.373398780822754,34.342742919921875,40.339935302734375,76.07077026367188,0.5652375817298889,4.180755138397217
model.norm.weight,8.773262023925781
