block_name,all_weight_scores
model.layers.0,32349.14453125,9562.1611328125,5477.38330078125,24736.205078125,147070.5625,139362.8125,135349.28125,343.6042175292969,1698.8201904296875
model.layers.1,43058.9453125,12604.4765625,7226.5517578125,32934.796875,146609.3125,138339.96875,136811.59375,946.48681640625,2472.50048828125
model.layers.2,55222.42578125,17286.03125,7454.2802734375,30974.640625,145994.484375,137480.4375,136518.296875,4589.30517578125,3146.432373046875
model.layers.3,55642.15234375,17790.595703125,8568.2470703125,34606.22265625,146352.0625,136668.4375,136394.3125,3649.388671875,3804.0966796875
model.layers.4,51968.03515625,16160.013671875,8435.7998046875,33895.0,148767.8125,134981.84375,134522.625,4729.5712890625,4122.67626953125
model.layers.5,53276.890625,16801.03125,7934.1708984375,33942.21484375,151664.03125,133276.625,132771.296875,5650.5869140625,4644.4482421875
model.layers.6,52038.5,16663.873046875,8109.015625,34040.29296875,151593.734375,134176.59375,133561.96875,5241.16015625,4983.943359375
model.layers.7,50984.921875,16405.083984375,8277.71875,34231.67578125,152871.859375,134026.53125,133112.75,5822.037109375,5443.20068359375
model.layers.8,50331.22265625,15937.384765625,8313.76171875,35070.109375,152345.5,135297.75,134305.125,6055.763671875,5712.88818359375
model.layers.9,48592.0859375,15720.0146484375,7802.6484375,34358.19140625,150672.96875,136621.125,135204.796875,7358.009765625,5853.3955078125
model.layers.10,50535.796875,16814.365234375,7823.4794921875,34312.234375,149027.515625,136928.796875,135051.015625,6790.794921875,5949.4521484375
model.layers.11,49249.6953125,15803.7734375,8417.4912109375,35454.44140625,147883.6875,137674.046875,135426.765625,7598.4150390625,6137.8349609375
model.layers.12,47922.1875,15302.3583984375,7926.658203125,34379.4140625,146481.9375,138147.6875,135871.765625,8391.845703125,6592.806640625
model.layers.13,49865.19140625,16444.513671875,8630.6689453125,35785.91015625,144642.90625,138760.90625,136849.125,8199.943359375,6961.935546875
model.layers.14,46572.6484375,14086.1025390625,9616.92578125,37833.5546875,144785.015625,140235.03125,137909.71875,8744.955078125,7245.6328125
model.layers.15,46828.0859375,13921.2939453125,9451.1083984375,37823.94140625,146806.265625,139727.34375,137749.71875,9878.958984375,7835.947265625
model.layers.16,47434.36328125,14705.802734375,9538.2626953125,37923.6640625,148868.578125,139038.5625,137138.515625,9841.712890625,8500.1201171875
model.layers.17,47776.96875,14380.4794921875,9450.6865234375,38298.83203125,149964.5,140028.1875,138157.328125,8963.47265625,9214.802734375
model.layers.18,46973.0546875,13650.3720703125,9336.4970703125,37644.40625,150678.90625,140310.640625,137953.53125,9999.29296875,9798.658203125
model.layers.19,46686.3359375,13533.755859375,10283.5380859375,39029.58984375,152933.734375,140225.75,137887.546875,10252.822265625,10483.822265625
model.layers.20,46246.14453125,13417.33984375,10480.7685546875,39668.953125,154886.875,139093.421875,137424.828125,10425.576171875,11317.486328125
model.layers.21,46520.3671875,13505.54296875,10640.818359375,40196.0234375,158528.8125,136997.125,135941.171875,10388.845703125,12155.42578125
model.layers.22,45453.234375,13127.572265625,10947.7158203125,40496.56640625,158545.125,137408.578125,136458.4375,10475.189453125,12581.7333984375
model.layers.23,45973.6015625,13321.34375,11306.5830078125,40927.3671875,159290.921875,137464.03125,136735.84375,10580.966796875,13117.142578125
model.layers.24,45392.6953125,13192.771484375,11406.7705078125,41142.578125,160701.96875,137250.640625,136661.71875,11487.2431640625,13649.408203125
model.layers.25,44526.00390625,12740.349609375,11708.1240234375,42338.9140625,160647.75,138052.171875,137547.296875,11800.45703125,14069.44140625
model.layers.26,43847.875,12261.609375,12057.8681640625,42558.7421875,159853.625,139565.96875,139225.6875,11331.439453125,14357.15234375
model.layers.27,44541.68359375,12919.693359375,11778.6328125,41886.8984375,159898.8125,140662.5,140329.890625,11558.078125,14830.55859375
model.layers.28,42458.953125,11381.76171875,13342.6953125,44436.71875,158942.015625,142689.59375,141897.421875,11189.400390625,15201.72265625
model.layers.29,40640.28125,10759.9697265625,14886.384765625,46039.3046875,157887.109375,144495.609375,142528.78125,12352.26171875,15131.2451171875
model.layers.30,40428.44921875,10418.8662109375,15205.77734375,47022.05078125,158475.25,146593.6875,142298.953125,11907.2890625,15348.529296875
model.layers.31,39956.3515625,10317.7314453125,15561.6533203125,47052.875,165493.234375,149829.0,135237.53125,11897.212890625,14794.8349609375
model.norm.weight,21509.515625
lm_head.weight,435633.0625
